,0.15,0.175,0.19999999999999998,0.22499999999999998,0.25,0.27499999999999997,0.3,0.32499999999999996,0.35
70.0,0.0007461398271694094,0.007663259175448855,0.019780372416210924,0.06373120104406392,0.09554985794375065,0.15444963247094284,0.2460253915035315,0.37267343678820514,0.5732484642661663
75.0,0.007877437229393493,0.047742364314937065,0.09400830978692667,0.17318804685271502,0.3169648857528164,0.4057945594922786,0.6361330477193398,0.8396228869133711,1.1857410701190427
80.0,0.0674985918488291,0.14446199501111076,0.33760854694664016,0.46390414688812487,0.7476757711037987,1.0433548628729554,1.2716901182380824,1.5783771171867607,1.9440136473075291
85.0,0.28502216552918114,0.5294841204310773,0.862164825358507,1.1535448324014879,1.4986487882593804,1.8623844541124124,2.313872216849211,2.8357557774998616,3.2023791365462335
90.0,1.02598579527718,1.5822461405013986,1.902783670907226,2.248193309060635,2.7882301842508155,3.215487390152221,3.7480290673466894,4.428028391158532,4.931976210669278
95.0,2.556855120015569,3.1343364244494083,3.6608649947228753,4.261403272489976,4.805546420414047,5.413705305403441,6.043054382298886,6.558985820018901,7.1351956274230846
100.0,5.09648360851112,5.814938712167167,5.959120965169617,6.943099595652782,7.546533372953354,7.993855485026,8.734576788378682,9.375121257783318,9.978546982754251
105.0,8.426982478636532,8.710106312638775,9.71278006920081,10.332559027829813,10.822341704956873,11.210854147156155,12.046676389092147,12.439780880230352,12.973579519134265
110.0,12.88302682563207,13.044550389473374,13.321712349301675,13.74403110841912,14.402980136117572,14.848817448091557,15.390159352815578,15.736705044194602,16.634661798743263
115.0,17.27120874418822,17.242634087853137,17.990655798602123,17.920691554296837,18.464164056909656,18.925482397658808,19.33901462723869,19.692368776073156,20.686034827575995
120.0,22.2340219605473,22.463930481719274,22.440399629263464,22.450056075620623,22.52368504064796,23.301543202054454,23.738968090726715,23.799077825245167,24.205667864514634
125.0,26.921548479905514,27.14646244348765,26.802297696703942,27.63237647988667,27.240477174952755,28.156250291255827,28.09907837757418,28.49114752666079,28.58296433590902
130.0,32.12903762022796,31.88898097362575,32.02555894806192,31.94012996619615,32.098394751785435,32.74519392461357,32.195547334148216,33.00264841552794,33.87449494445834
